,Unnamed: 0,Sr No.,"Date of Encashment",Name of the Political Party,"Account no. of Political Party",Prefix,"Bond Number",Denominations,"Pay Branch Code",Pay Teller
5238,12109,11792,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,12250,10000000,691,5972302
5239,12110,11793,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,12248,10000000,691,5972302
5240,12111,11794,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,12246,10000000,691,5972302
5241,12112,11795,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,12274,10000000,691,5972302
5242,12113,11796,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,12282,10000000,691,5972302
5243,12114,11797,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5551,10000000,691,5972302
5244,12115,11798,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5571,10000000,691,5972302
5245,12116,11799,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5559,10000000,691,5972302
5246,12117,11800,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5557,10000000,691,5972302
5247,12118,11801,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5567,10000000,691,5972302
5248,12119,11802,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5561,10000000,691,5972302
5249,12120,11803,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5555,10000000,691,5972302
5250,12122,11804,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,3912,10000000,691,5972302
5251,12123,11805,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5565,10000000,691,5972302
5252,12124,11806,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5575,10000000,691,5972302
5253,12125,11807,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,3910,10000000,691,5972302
5254,12126,11808,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5553,10000000,691,5972302
5255,12127,11809,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5573,10000000,691,5972302
5256,12128,11810,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5563,10000000,691,5972302
5257,12129,11811,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5569,10000000,691,5972302
5258,12130,11812,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5562,10000000,691,5972302
5259,12131,11813,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5568,10000000,691,5972302
5260,12132,11814,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5576,10000000,691,5972302
5261,12133,11815,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5570,10000000,691,5972302
5262,12134,11816,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5578,10000000,691,5972302
5263,12135,11817,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5580,10000000,691,5972302
5264,12136,11818,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5572,10000000,691,5972302
5265,12137,11819,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5566,10000000,691,5972302
5266,12138,11820,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5564,10000000,691,5972302
5267,12139,11821,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5574,10000000,691,5972302
5268,12140,11822,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,3922,10000000,691,5972302
5269,12141,11823,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,3914,10000000,691,5972302
5270,12142,11824,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5601,10000000,691,5972302
5271,12143,11825,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,3918,10000000,691,5972302
5272,12144,11826,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5585,10000000,691,5972302
5273,12145,11827,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5583,10000000,691,5972302
5274,12146,11828,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5595,10000000,691,5972302
5275,12147,11829,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5599,10000000,691,5972302
5276,12148,11830,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5589,10000000,691,5972302
5277,12149,11831,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5593,10000000,691,5972302
5278,12150,11832,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5591,10000000,691,5972302
5279,12151,11833,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5577,10000000,691,5972302
5280,12152,11834,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5597,10000000,691,5972302
5281,12153,11835,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5587,10000000,691,5972302
5282,12154,11836,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5581,10000000,691,5972302
5283,12155,11837,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5586,10000000,691,5972302
5284,12156,11838,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5615,10000000,691,5972302
5285,12157,11839,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5606,10000000,691,5972302
5286,12158,11840,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5621,10000000,691,5972302
5287,12160,11841,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5598,10000000,691,5972302
5288,12161,11842,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5588,10000000,691,5972302
5289,12162,11843,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5611,10000000,691,5972302
5290,12163,11844,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5617,10000000,691,5972302
5291,12164,11845,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5619,10000000,691,5972302
5292,12165,11846,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5584,10000000,691,5972302
5293,12166,11847,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5609,10000000,691,5972302
5294,12167,11848,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5592,10000000,691,5972302
5295,12168,11849,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5604,10000000,691,5972302
5296,12169,11850,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5596,10000000,691,5972302
5297,12170,11851,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5608,10000000,691,5972302
5298,12171,11852,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5602,10000000,691,5972302
5299,12172,11853,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5613,10000000,691,5972302
5300,12173,11854,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5594,10000000,691,5972302
5301,12174,11855,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5600,10000000,691,5972302
5302,12175,11856,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5590,10000000,691,5972302
5303,12176,11857,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1090,1000000,691,5972302
5304,12177,11858,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1077,1000000,691,5972302
5305,12178,11859,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1084,1000000,691,5972302
5306,12179,11860,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1086,1000000,691,5972302
5307,12180,11861,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1094,1000000,691,5972302
5308,12181,11862,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1082,1000000,691,5972302
5309,12182,11863,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1088,1000000,691,5972302
5310,12183,11864,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1092,1000000,691,5972302
5311,12184,11865,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1096,1000000,691,5972302
5312,12185,11866,15/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1099,1000000,691,5972302
5313,12186,11867,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11376,10000000,691,5972302
5314,12187,11868,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11374,10000000,691,5972302
5315,12188,11869,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11372,10000000,691,5972302
5316,12189,11870,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11380,10000000,691,5972302
5317,12190,11871,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11384,10000000,691,5972302
5318,12191,11872,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11378,10000000,691,5972302
5319,12192,11873,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5560,10000000,691,5972302
5320,12193,11874,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5556,10000000,691,5972302
5321,12194,11875,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5558,10000000,691,5972302
5322,12195,11876,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5605,10000000,691,5972302
5323,12196,11877,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5603,10000000,691,5972302
5324,12198,11878,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,5607,10000000,691,5972302
5325,12199,11879,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1691,1000000,691,5972302
5326,12200,11880,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1700,1000000,691,5972302
5327,12201,11881,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1693,1000000,691,5972302
5328,12202,11882,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1697,1000000,691,5972302
5329,12203,11883,18/Oct/2022,BHARATIYA JANATA PARTY,*******8244,TL,1694,1000000,691,5972302
5330,12262,11941,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11332,10000000,691,5972302
5331,12263,11942,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11318,10000000,691,5972302
5332,12264,11943,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11370,10000000,691,5972302
5333,12265,11944,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11360,10000000,691,5972302
5334,12266,11945,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11314,10000000,691,5972302
5335,12267,11946,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11330,10000000,691,5972302
5336,12268,11947,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11338,10000000,691,5972302
5337,12269,11948,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11354,10000000,691,5972302
5338,12270,11949,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11356,10000000,691,5972302
5339,12271,11950,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11334,10000000,691,5972302
5340,12272,11951,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11336,10000000,691,5972302
5341,12274,11952,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11326,10000000,691,5972302
5342,12275,11953,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11344,10000000,691,5972302
5343,12276,11954,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11312,10000000,691,5972302
5344,12277,11955,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11348,10000000,691,5972302
5345,12278,11956,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11366,10000000,691,5972302
5346,12279,11957,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11328,10000000,691,5972302
5347,12280,11958,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11358,10000000,691,5972302
5348,12281,11959,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11324,10000000,691,5972302
5349,12282,11960,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11362,10000000,691,5972302
5350,12283,11961,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11364,10000000,691,5972302
5351,12284,11962,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11316,10000000,691,5972302
5352,12285,11963,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11352,10000000,691,5972302
5353,12286,11964,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11322,10000000,691,5972302
5354,12287,11965,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11346,10000000,691,5972302
5355,12288,11966,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11340,10000000,691,5972302
5356,12289,11967,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11368,10000000,691,5972302
5357,12290,11968,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11350,10000000,691,5972302
5358,12291,11969,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11342,10000000,691,5972302
5359,12292,11970,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11320,10000000,691,5972302
5360,12293,11971,21/Oct/2022,BHARATIYA JANATA PARTY,*******8244,OC,11382,10000000,691,5972302
5361,12299,11977,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13417,10000000,691,8212066
5362,12300,11978,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13509,10000000,691,8212066
5363,12301,11979,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13053,10000000,691,8212066
5364,12302,11980,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13407,10000000,691,8212066
5365,12303,11981,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13449,10000000,691,8212066
5366,12304,11982,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13429,10000000,691,8212066
5367,12305,11983,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13519,10000000,691,8212066
5368,12306,11984,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13541,10000000,691,8212066
5369,12307,11985,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13443,10000000,691,8212066
5370,12308,11986,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13439,10000000,691,8212066
5371,12309,11987,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13515,10000000,691,8212066
5372,12310,11988,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13067,10000000,691,8212066
5373,12312,11989,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13451,10000000,691,8212066
5374,12313,11990,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13077,10000000,691,8212066
5375,12314,11991,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13427,10000000,691,8212066
5376,12315,11992,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13459,10000000,691,8212066
5377,12316,11993,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13501,10000000,691,8212066
5378,12317,11994,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13435,10000000,691,8212066
5379,12318,11995,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13535,10000000,691,8212066
5380,12319,11996,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13457,10000000,691,8212066
5381,12320,11997,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13411,10000000,691,8212066
5382,12321,11998,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13097,10000000,691,8212066
5383,12322,11999,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13405,10000000,691,8212066
5384,12323,12000,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13475,10000000,691,8212066
5385,12324,12001,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13467,10000000,691,8212066
5386,12325,12002,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13513,10000000,691,8212066
5387,12326,12003,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13525,10000000,691,8212066
5388,12327,12004,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13075,10000000,691,8212066
5389,12328,12005,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13081,10000000,691,8212066
5390,12329,12006,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13537,10000000,691,8212066
5391,12330,12007,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13481,10000000,691,8212066
5392,12331,12008,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13089,10000000,691,8212066
5393,12332,12009,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13409,10000000,691,8212066
5394,12333,12010,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13473,10000000,691,8212066
5395,12334,12011,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13549,10000000,691,8212066
5396,12335,12012,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13531,10000000,691,8212066
5397,12336,12013,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13499,10000000,691,8212066
5398,12337,12014,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13063,10000000,691,8212066
5399,12338,12015,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13495,10000000,691,8212066
5400,12339,12016,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13431,10000000,691,8212066
5401,12340,12017,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13543,10000000,691,8212066
5402,12341,12018,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13455,10000000,691,8212066
5403,12342,12019,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13487,10000000,691,8212066
5404,12343,12020,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13401,10000000,691,8212066
5405,12344,12021,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13497,10000000,691,8212066
5406,12345,12022,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13419,10000000,691,8212066
5407,12346,12023,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13545,10000000,691,8212066
5408,12347,12024,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13461,10000000,691,8212066
5409,12348,12025,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13055,10000000,691,8212066
5410,12350,12026,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13413,10000000,691,8212066
5411,12351,12027,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13471,10000000,691,8212066
5412,12352,12028,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13547,10000000,691,8212066
5413,12353,12029,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13061,10000000,691,8212066
5414,12354,12030,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13065,10000000,691,8212066
5415,12355,12031,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13445,10000000,691,8212066
5416,12356,12032,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13425,10000000,691,8212066
5417,12357,12033,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13511,10000000,691,8212066
5418,12358,12034,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13437,10000000,691,8212066
5419,12359,12035,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13503,10000000,691,8212066
5420,12360,12036,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13453,10000000,691,8212066
5421,12361,12037,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13083,10000000,691,8212066
5422,12362,12038,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13479,10000000,691,8212066
5423,12363,12039,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13491,10000000,691,8212066
5424,12364,12040,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13079,10000000,691,8212066
5425,12365,12041,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13433,10000000,691,8212066
5426,12366,12042,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13527,10000000,691,8212066
5427,12367,12043,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13489,10000000,691,8212066
5428,12368,12044,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13059,10000000,691,8212066
5429,12369,12045,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13483,10000000,691,8212066
5430,12370,12046,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13403,10000000,691,8212066
5431,12371,12047,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13539,10000000,691,8212066
5432,12372,12048,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13421,10000000,691,8212066
5433,12373,12049,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13477,10000000,691,8212066
5434,12374,12050,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13069,10000000,691,8212066
5435,12375,12051,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13085,10000000,691,8212066
5436,12376,12052,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13485,10000000,691,8212066
5437,12377,12053,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13051,10000000,691,8212066
5438,12378,12054,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13095,10000000,691,8212066
5439,12379,12055,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13529,10000000,691,8212066
5440,12380,12056,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13447,10000000,691,8212066
5441,12381,12057,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13517,10000000,691,8212066
5442,12382,12058,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13093,10000000,691,8212066
5443,12383,12059,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13423,10000000,691,8212066
5444,12384,12060,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13091,10000000,691,8212066
5445,12385,12061,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13465,10000000,691,8212066
5446,12386,12062,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13507,10000000,691,8212066
5447,12388,12063,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13087,10000000,691,8212066
5448,12389,12064,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13505,10000000,691,8212066
5449,12390,12065,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13493,10000000,691,8212066
5450,12391,12066,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13521,10000000,691,8212066
5451,12392,12067,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13071,10000000,691,8212066
5452,12393,12068,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13057,10000000,691,8212066
5453,12394,12069,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13441,10000000,691,8212066
5454,12395,12070,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13415,10000000,691,8212066
5455,12396,12071,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13073,10000000,691,8212066
5456,12397,12072,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13533,10000000,691,8212066
5457,12398,12073,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13463,10000000,691,8212066
5458,12399,12074,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13469,10000000,691,8212066
5459,12400,12075,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13099,10000000,691,8212066
5460,12401,12076,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13523,10000000,691,8212066
5461,12402,12077,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13579,10000000,691,8212066
5462,12403,12078,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13565,10000000,691,8212066
5463,12404,12079,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13555,10000000,691,8212066
5464,12405,12080,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13573,10000000,691,8212066
5465,12406,12081,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13553,10000000,691,8212066
5466,12407,12082,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13571,10000000,691,8212066
5467,12408,12083,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13569,10000000,691,8212066
5468,12409,12084,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13585,10000000,691,8212066
5469,12410,12085,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13583,10000000,691,8212066
5470,12411,12086,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13587,10000000,691,8212066
5471,12412,12087,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13595,10000000,691,8212066
5472,12413,12088,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13581,10000000,691,8212066
5473,12414,12089,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13563,10000000,691,8212066
5474,12415,12090,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13577,10000000,691,8212066
5475,12416,12091,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13597,10000000,691,8212066
5476,12417,12092,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13561,10000000,691,8212066
5477,12418,12093,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13575,10000000,691,8212066
5478,12419,12094,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13591,10000000,691,8212066
5479,12420,12095,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13593,10000000,691,8212066
5480,12421,12096,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13589,10000000,691,8212066
5481,12422,12097,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13551,10000000,691,8212066
5482,12423,12098,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13559,10000000,691,8212066
5483,12424,12099,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13599,10000000,691,8212066
5484,12426,12100,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13557,10000000,691,8212066
5485,12427,12101,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,13567,10000000,691,8212066
5486,12428,12102,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12488,10000000,691,8212066
5487,12429,12103,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12496,10000000,691,8212066
5488,12430,12104,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12490,10000000,691,8212066
5489,12431,12105,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12492,10000000,691,8212066
5490,12432,12106,14/Nov/2022,BHARATIYA JANATA PARTY,*******8244,OC,12476,10000000,691,8212066
